Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
42963896,06/13/2019 10:32:00 PM,06/14/2019 02:55:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10065,218 EAST   62 STREET,EAST   62 STREET,3 AVE,2 AVE,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",06/14/2019 02:55:00 AM,08 MANHATTAN,MANHATTAN,994058,217319,Unspecified,MANHATTAN,,,,,,,,40.76316145234474,-73.9645943740339,"(40.76316145234474, -73.9645943740339)"
42963900,06/13/2019 02:55:00 PM,06/14/2019 10:10:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10009,,,E 14 ST,1 AVE,EAST 14 STREET,1 AVENUE,INTERSECTION,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",06/14/2019 10:10:00 AM,03 MANHATTAN,MANHATTAN,989085,205728,Unspecified,MANHATTAN,,,,,,,,40.731351188882584,-73.98255460051172,"(40.731351188882584, -73.98255460051172)"
42963902,06/13/2019 01:36:00 PM,06/19/2019 09:40:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10027,2067 ADAM CLAYTON POWELL JR BOULEVARD,ADAM CLAYTON POWELL JR BOULEVARD,W 123 ST,W 124 ST,,,ADDRESS,NEW YORK,,,Closed,,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,06/19/2019 09:40:00 AM,10 MANHATTAN,MANHATTAN,998342,233622,Unspecified,MANHATTAN,,,,,,,,40.80790303782589,-73.94909548479804,"(40.80790303782589, -73.94909548479804)"
42973787,06/14/2019 09:41:00 PM,06/15/2019 04:10:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10019,9 AVENUE,9 AVENUE,WEST   49 STREET,WEST   50 STREET,,,BLOCKFACE,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",06/15/2019 04:10:00 AM,04 MANHATTAN,MANHATTAN,987248,217321,Unspecified,MANHATTAN,,,,,,,,40.76317187394981,-73.98917760189285,"(40.76317187394981, -73.98917760189285)"
42973789,06/14/2019 11:40:00 AM,06/15/2019 09:30:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10016,472 3 AVENUE,3 AVENUE,E 32 ST,E 33 ST,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",06/15/2019 09:30:00 AM,06 MANHATTAN,MANHATTAN,990080,210553,Unspecified,MANHATTAN,,,,,,,,40.74459401872779,-73.97896031108728,"(40.74459401872779, -73.97896031108728)"
42976649,06/15/2019 09:47:00 PM,06/16/2019 01:05:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10014,,,7 AVE S,W 4 ST,7 AVENUE SOUTH,WEST 4 STREET,INTERSECTION,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",06/16/2019 01:05:00 AM,02 MANHATTAN,MANHATTAN,983478,206559,Unspecified,MANHATTAN,,,,,,,,40.73363336761636,-74.00278558626394,"(40.73363336761636, -74.00278558626394)"
24724245,01/04/2013 09:19:00 AM,01/07/2013 11:40:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10019,,,W 59 ST,6 AVE,WEST 59 STREET,6 AVENUE,INTERSECTION,NEW YORK,,N/A,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",01/07/2013 11:40:00 AM,05 MANHATTAN,MANHATTAN,990833,218234,Unspecified,MANHATTAN,,,,,,,,40.76567588066998,-73.97623531488374,"(40.76567588066998, -73.97623531488374)"
42994385,06/17/2019 10:08:00 AM,06/19/2019 11:10:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10024,55 WEST   88 STREET,WEST   88 STREET,CENTRAL PARK W,COLUMBUS AVE,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",06/19/2019 11:10:00 AM,07 MANHATTAN,MANHATTAN,992586,226092,Unspecified,MANHATTAN,,,,,,,,40.78724254321799,-73.9698972221834,"(40.78724254321799, -73.9698972221834)"
43003821,06/18/2019 02:19:00 PM,06/19/2019 11:10:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10019,,,E 57 ST,5 AVE,EAST 57 STREET,5 AVENUE,INTERSECTION,NEW YORK,,,Closed,,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,06/19/2019 11:10:00 AM,05 MANHATTAN,MANHATTAN,991461,217247,Unspecified,MANHATTAN,,,,,,,,40.76296633054511,-73.9739692885707,"(40.76296633054511, -73.9739692885707)"
43009861,06/18/2019 04:32:00 PM,06/19/2019 05:25:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10029,,,2 AVE,E 102 ST,2 AVENUE,EAST 102 STREET,INTERSECTION,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",06/19/2019 05:25:00 AM,11 MANHATTAN,MANHATTAN,999668,226392,Unspecified,MANHATTAN,,,,,,,,40.78805644526877,-73.94432217799334,"(40.78805644526877, -73.94432217799334)"
43011001,06/18/2019 04:57:00 PM,06/18/2019 06:25:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10065,218 EAST   62 STREET,EAST   62 STREET,3 AVE,2 AVE,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",06/18/2019 06:25:00 PM,08 MANHATTAN,MANHATTAN,994058,217319,Unspecified,MANHATTAN,,,,,,,,40.76316145234474,-73.9645943740339,"(40.76316145234474, -73.9645943740339)"
43011002,06/18/2019 04:56:00 PM,06/18/2019 07:00:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10022,133 EAST   58 STREET,EAST   58 STREET,PARK AVE,LEXINGTON AVE,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",06/18/2019 07:00:00 PM,05 MANHATTAN,MANHATTAN,992876,216787,Unspecified,MANHATTAN,,,,,,,,40.76170248159245,-73.96886192518191,"(40.76170248159245, -73.96886192518191)"
43012186,06/18/2019 01:35:00 PM,06/21/2019 11:00:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10029,,,E 97 ST,MADISON AVE,EAST 97 STREET,MADISON AVENUE,INTERSECTION,NEW YORK,,,Closed,,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,06/21/2019 11:00:00 AM,11 MANHATTAN,MANHATTAN,997080,226333,Unspecified,MANHATTAN,,,,,,,,40.78789864214599,-73.95366813150638,"(40.78789864214599, -73.95366813150638)"
43012189,06/18/2019 12:26:00 PM,06/21/2019 10:50:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10029,,,E 97 ST,MADISON AVE,EAST 97 STREET,MADISON AVENUE,INTERSECTION,NEW YORK,,,Closed,,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",06/21/2019 10:50:00 AM,11 MANHATTAN,MANHATTAN,997080,226333,Unspecified,MANHATTAN,,,,,,,,40.78789864214599,-73.95366813150638,"(40.78789864214599, -73.95366813150638)"
43029138,06/20/2019 12:39:00 PM,07/01/2019 05:45:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10025,,,W 111 ST,BROADWAY,WEST 111 STREET,BROADWAY,INTERSECTION,NEW YORK,,,Closed,,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,07/01/2019 05:45:00 PM,09 MANHATTAN,MANHATTAN,993603,232499,Unspecified,MANHATTAN,,,,,,,,40.80482700063083,-73.96621573139899,"(40.80482700063083, -73.96621573139899)"
43039075,06/21/2019 09:17:00 AM,06/23/2019 12:50:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10016,,,2 AVE,E 34 ST,2 AVENUE,EAST 34 STREET,INTERSECTION,NEW YORK,,,Closed,,"The Department of Environmental Protection inspected your complaint and cleaned the catch basin or inlet. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",06/23/2019 12:50:00 PM,06 MANHATTAN,MANHATTAN,990933,210621,Unspecified,MANHATTAN,,,,,,,,40.74478005822341,-73.9758818809488,"(40.74478005822341, -73.9758818809488)"
43046780,06/21/2019 09:50:00 AM,06/23/2019 11:00:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10009,,,E 6 ST,AVENUE B,EAST 6 STREET,AVENUE B,INTERSECTION,NEW YORK,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",06/23/2019 11:00:00 AM,03 MANHATTAN,MANHATTAN,989341,203229,Unspecified,MANHATTAN,,,,,,,,40.724491899722686,-73.98163280505841,"(40.724491899722686, -73.98163280505841)"
43052486,06/21/2019 08:50:00 AM,07/04/2019 10:00:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10001,540 WEST   26 STREET,WEST   26 STREET,HIGH LINE,11 AVE,,,ADDRESS,NEW YORK,,,Closed,,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,07/04/2019 10:00:00 AM,04 MANHATTAN,MANHATTAN,983073,212594,Unspecified,MANHATTAN,,,,,,,,40.750197894214686,-74.00424799258361,"(40.750197894214686, -74.00424799258361)"
43078105,06/24/2019 08:30:00 PM,06/25/2019 12:35:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10075,516 EAST   80 STREET,EAST   80 STREET,YORK AVE,EAST END AVE,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",06/25/2019 12:35:00 AM,08 MANHATTAN,MANHATTAN,998287,220470,Unspecified,MANHATTAN,,,,,,,,40.77180442567413,-73.94932164693641,"(40.77180442567413, -73.94932164693641)"
43135345,06/27/2019 01:59:00 PM,07/06/2019 09:00:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10016,,,E 32 ST,3 AVE,EAST 32 STREET,3 AVENUE,INTERSECTION,NEW YORK,,,Closed,,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,07/06/2019 09:00:00 AM,06 MANHATTAN,MANHATTAN,990053,210498,Unspecified,MANHATTAN,,,,,,,,40.74444307525026,-73.97905779791937,"(40.74444307525026, -73.97905779791937)"
43465726,08/04/2019 08:55:00 AM,08/05/2019 03:05:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10022,6 RIVERVIEW TERRACE,RIVERVIEW TERRACE,SUTTON SQ,E 59 ST,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",08/05/2019 03:05:00 PM,06 MANHATTAN,MANHATTAN,995525,215448,Unspecified,MANHATTAN,,,,,,,,40.75802428869979,-73.95930183029387,"(40.75802428869979, -73.95930183029387)"
24917534,02/01/2013 11:06:00 AM,02/03/2013 10:45:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10010,,,W 23 ST,6 AVE,WEST 23 STREET,6 AVENUE,INTERSECTION,NEW YORK,,N/A,Closed,,The Department of Environmental Protection investigated this complaint and resolved the issue.,02/03/2013 10:45:00 AM,04 MANHATTAN,MANHATTAN,986244,209939,Unspecified,MANHATTAN,,,,,,,,40.742910439074564,-73.99280410305454,"(40.742910439074564, -73.99280410305454)"
43576064,08/18/2019 06:01:00 PM,09/25/2019 06:15:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10024,,,BROADWAY,W 77 ST,BROADWAY,WEST 77 STREET,INTERSECTION,NEW YORK,,,Closed,,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,09/25/2019 06:15:00 PM,07 MANHATTAN,MANHATTAN,989564,224354,Unspecified,MANHATTAN,,,,,,,,40.78247453036437,-73.98081157575456,"(40.78247453036437, -73.98081157575456)"
43577797,08/18/2019 06:44:00 PM,08/19/2019 09:25:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10011,,,W 20 ST,10 AVE,WEST 20 STREET,10 AVENUE,INTERSECTION,NEW YORK,,,Closed,,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,08/19/2019 09:25:00 AM,04 MANHATTAN,MANHATTAN,982717,210997,Unspecified,MANHATTAN,,,,,,,,40.745814476376786,-74.0055324929128,"(40.745814476376786, -74.0055324929128)"
43599422,08/20/2019 03:43:00 PM,08/23/2019 09:25:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10023,25 WEST   71 STREET,WEST   71 STREET,CENTRAL PARK W,COLUMBUS AVE,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",08/23/2019 09:25:00 AM,07 MANHATTAN,MANHATTAN,990374,222049,Unspecified,MANHATTAN,,,,,,,,40.77614739047767,-73.97788883229929,"(40.77614739047767, -73.97788883229929)"
43621479,08/23/2019 01:37:00 PM,08/24/2019 08:55:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10001,,,10 AVE,W 28 ST,10 AVENUE,WEST 28 STREET,INTERSECTION,NEW YORK,,,Closed,,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",08/24/2019 08:55:00 AM,04 MANHATTAN,MANHATTAN,983728,212824,Unspecified,MANHATTAN,,,,,,,,40.75082924905948,-74.00188400437024,"(40.75082924905948, -74.00188400437024)"
43655780,08/27/2019 10:57:00 AM,08/28/2019 01:20:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10019,250 WEST   55 STREET,WEST   55 STREET,BROADWAY,8 AVE,,,ADDRESS,NEW YORK,,,Closed,,The Department of Environmental Protection investigated this complaint and referred it to another agency or utility for further action.,08/28/2019 01:20:00 PM,05 MANHATTAN,MANHATTAN,988988,217993,Unspecified,MANHATTAN,,,,,,,,40.76501557929978,-73.98289595000547,"(40.76501557929978, -73.98289595000547)"
43668056,08/28/2019 09:41:00 AM,08/29/2019 01:40:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10033,,,W 179 ST,BROADWAY,WEST 179 STREET,BROADWAY,INTERSECTION,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",08/29/2019 01:40:00 PM,12 MANHATTAN,MANHATTAN,1001660,248575,Unspecified,MANHATTAN,,,,,,,,40.84893882297593,-73.93707107740241,"(40.84893882297593, -73.93707107740241)"
43744261,09/06/2019 09:49:00 AM,09/10/2019 02:00:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10039,184 BRADHURST AVENUE,BRADHURST AVENUE,W 150 ST,W 151 ST,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",09/10/2019 02:00:00 PM,10 MANHATTAN,MANHATTAN,1000780,240523,Unspecified,MANHATTAN,,,,,,,,40.8268401158921,-73.94027170524997,"(40.8268401158921, -73.94027170524997)"
